family,model,n_truth,n_scored,n_missing,n_invalid,coverage,mean_f1,mean_mcc
RF01669,transpred,564,564,0,0,1.0,0.7198276714878756,0.7372343037874041
RF01671,transpred,25,25,0,0,1.0,0.009543011332973557,0.009679791218540935
RF01680,transpred,2,2,0,0,1.0,0.7170731707317073,0.7230673045590954
RF01686,transpred,52,52,0,0,1.0,0.8877844073495468,0.8935836370388187
RF01690,transpred,12943,12943,0,0,1.0,0.9540857550758804,0.9577776463334009
RF01691,transpred,237,237,0,0,1.0,0.9457461724964833,0.9496318407912713
RF01692,transpred,662,662,0,0,1.0,0.14451060248653996,0.15094418008461805
RF01697,transpred,142,142,0,0,1.0,0.41288833333768005,0.44208210487120353
RF01701,transpred,1406,1406,0,0,1.0,0.34431373092801876,0.380583441282273
RF01706,transpred,7139,7139,0,0,1.0,0.9247168554903589,0.9277112626049961
RF01711,transpred,62,62,0,0,1.0,0.3104452605001681,0.3726149227953854
RF01716,transpred,37,37,0,0,1.0,0.876709605741864,0.8822533460811328
RF01721,transpred,677,677,0,0,1.0,0.31293026559107534,0.3261433189634382
RF01724,transpred,92,92,0,0,1.0,0.2830984757682761,0.2957806792776639
RF01733,transpred,109,109,0,0,1.0,0.5841885660742754,0.6390834933720974
RF01737,transpred,14,14,0,0,1.0,0.6180018146956663,0.6285650728091612
RF01744,transpred,81,81,0,0,1.0,0.8568925499200226,0.8650588067627071
RF01747,transpred,2680,2680,0,0,1.0,0.09904688984978567,0.10437687234440443
RF01749,transpred,1708,1708,0,0,1.0,0.12652093255658156,0.1310146583993404
RF01750,transpred,10393,10393,0,0,1.0,0.9625271237499137,0.9638224984335311
RF01754,transpred,1394,1394,0,0,1.0,0.10117327550757442,0.10539888668186913
RF01761,transpred,156,156,0,0,1.0,0.37779103554666116,0.4434943866507402
RF01767,transpred,479,479,0,0,1.0,0.2194122954666072,0.24243069502015147
RF01771,transpred,175,175,0,0,1.0,0.761940638058579,0.7756959038121503
RF01778,transpred,289,289,0,0,1.0,0.0,0.0
RF01779,transpred,2,2,0,0,1.0,0.0,-0.00501114214777817
RF01782,transpred,24531,24531,0,0,1.0,0.9314381255669477,0.9356109617320622
RF01784,transpred,168,168,0,0,1.0,0.08040922441806744,0.09006317759532888
RF01785,transpred,7,7,0,0,1.0,0.6212088663216484,0.6655508982504187
RF01786,transpred,3655,3655,0,0,1.0,0.24979197072285547,0.2659190246383015
RF01792,transpred,5,5,0,0,1.0,0.5109527869118662,0.5733367307209558
RF01793,transpred,2083,2083,0,0,1.0,0.3300408054294658,0.3666370074759299
RF01795,transpred,33,33,0,0,1.0,0.11652995538935007,0.11360672464438151
RF01807,transpred,13,13,0,0,1.0,0.15675988565229323,0.1593080850033088
RF01814,transpred,497,497,0,0,1.0,0.40211519743533136,0.4445667863778016
RF01817,transpred,2,2,0,0,1.0,0.24744897959183673,0.26821736368725413
RF01819,transpred,50,50,0,0,1.0,0.3673967442723838,0.38104840315556004
