family,model,n_truth,n_scored,n_missing,n_invalid,coverage,mean_f1,mean_mcc
RF00006,published,2481,2481,0,0,1.0,0.5929519510418086,0.6052897985337623
RF00006,retrained,2481,2481,0,0,1.0,0.3991859719462141,0.40335510611096376
RF00020,published,19279,19279,0,0,1.0,0.6563473353038877,0.6700538322313975
RF00020,retrained,19279,19279,0,0,1.0,0.5002595960248841,0.5046796380364781
RF00038,published,8,8,0,0,1.0,0.7982309281169124,0.80231858508202
RF00038,retrained,8,8,0,0,1.0,0.25008445681820296,0.2608350264887243
RF00044,published,2,2,0,0,1.0,0.14285714285714285,0.19134183529156523
RF00044,retrained,2,2,0,0,1.0,0.13172606568832984,0.1542591835802561
RF00048,published,54,54,0,0,1.0,0.5545203555142739,0.5585505426598685
RF00048,retrained,54,54,0,0,1.0,0.5101651895531416,0.5205249659276072
RF00072,published,349,349,0,0,1.0,0.6037924097454684,0.6106776832624852
RF00072,retrained,349,349,0,0,1.0,0.40852802645417113,0.4109654470183159
RF00078,published,285,285,0,0,1.0,0.7076075193572671,0.7193713229684201
RF00078,retrained,285,285,0,0,1.0,0.5951909635718363,0.5972303205059175
RF00088,published,242,242,0,0,1.0,0.047201174291597245,0.05356875583206331
RF00088,retrained,242,242,0,0,1.0,0.1150318090666195,0.12060293798774117
RF00099,published,901,901,0,0,1.0,0.23021472922162697,0.25290759980497124
RF00099,retrained,901,901,0,0,1.0,0.21291812178412733,0.280874715560875
RF00115,published,108,108,0,0,1.0,0.5278575173135116,0.5552562790081385
RF00115,retrained,108,108,0,0,1.0,0.581322745831885,0.5903160409068238
RF00124,published,16,16,0,0,1.0,0.5049828461096355,0.5101294040779499
RF00124,retrained,16,16,0,0,1.0,0.47372280902130326,0.481036795182916
RF00127,published,4087,4087,0,0,1.0,0.6861289714827519,0.6980144976648998
RF00127,retrained,4087,4087,0,0,1.0,0.5334499678466131,0.5374165578135984
RF00132,published,990,990,0,0,1.0,0.35887910918335364,0.4005718555640625
RF00132,retrained,990,990,0,0,1.0,0.29266849238545645,0.38617057503310354
RF00137,published,858,858,0,0,1.0,0.6490350114033495,0.6635919861961563
RF00137,retrained,858,858,0,0,1.0,0.5373663779158954,0.5524200018602605
RF00138,published,999,999,0,0,1.0,0.3733987710834539,0.3936809321751153
RF00138,retrained,999,999,0,0,1.0,0.4023181656496484,0.4046327786710056
RF00145,published,454,454,0,0,1.0,0.27892994794666914,0.2876285965562754
RF00145,retrained,454,454,0,0,1.0,0.11660595103331904,0.12011986280812943
RF00153,published,522,522,0,0,1.0,0.3846268703611856,0.39998500188445857
RF00153,retrained,522,522,0,0,1.0,0.37689678301379864,0.4318249520686147
RF00156,published,4241,4241,0,0,1.0,0.3746708469093168,0.3834151567418189
RF00156,retrained,4241,4241,0,0,1.0,0.16773657563405223,0.1702492150739273
RF00168,published,15562,15562,0,0,1.0,0.5274021466122434,0.5523639851628375
RF00168,retrained,15562,15562,0,0,1.0,0.5182698713965601,0.5237768568308471
RF00170,published,85,85,0,0,1.0,0.5272054579988884,0.5601212215097408
RF00170,retrained,85,85,0,0,1.0,0.31389134266729957,0.31994836845256586
RF00171,published,19,19,0,0,1.0,0.4535543351959033,0.4762334729349216
RF00171,retrained,19,19,0,0,1.0,0.24923971399314948,0.2572448723606828
RF00172,published,267,267,0,0,1.0,0.6380199713527969,0.6654652511826805
RF00172,retrained,267,267,0,0,1.0,0.2835423867987362,0.322673031025723
RF00175,published,71,71,0,0,1.0,0.8426190491510728,0.8477686745881473
RF00175,retrained,71,71,0,0,1.0,0.6653016798811924,0.6677479949640037
RF00176,published,23,23,0,0,1.0,0.38073873568033745,0.4300392140508461
RF00176,retrained,23,23,0,0,1.0,0.5569318984309348,0.5724406599009716
RF00179,published,88,88,0,0,1.0,0.31188739448668473,0.3519528351213985
RF00179,retrained,88,88,0,0,1.0,0.3375578245033673,0.3457142969042953
RF00180,published,59,59,0,0,1.0,0.16766773715926253,0.1694382384611997
RF00180,retrained,59,59,0,0,1.0,0.05696125907990314,0.057714898089242
RF00187,published,253,253,0,0,1.0,0.5625018099918565,0.5878442823512248
RF00187,retrained,253,253,0,0,1.0,0.5593427663035015,0.6216547906149821
RF00196,published,4,4,0,0,1.0,0.9664031620553359,0.966979042898807
RF00196,retrained,4,4,0,0,1.0,0.9399358974358974,0.9397678182272375
RF00198,published,185,185,0,0,1.0,0.7347855740439214,0.7476536279348246
RF00198,retrained,185,185,0,0,1.0,0.5453431686961865,0.5476394508910526
RF00201,published,911,911,0,0,1.0,0.36284901752260984,0.37848110861127165
RF00201,retrained,911,911,0,0,1.0,0.3396095488947888,0.3701908142122268
RF00214,published,103,103,0,0,1.0,0.3358803495150889,0.37713656844362226
RF00214,retrained,103,103,0,0,1.0,0.2180263070762905,0.23067829553165925
RF00215,published,30,30,0,0,1.0,0.48948575123212823,0.49823378246997607
RF00215,retrained,30,30,0,0,1.0,0.04919369898497033,0.053796445031563514
RF00218,published,553,553,0,0,1.0,0.3505656937293063,0.37267024225868045
RF00218,retrained,553,553,0,0,1.0,0.32873633797470764,0.40651538884965044
RF00225,published,7,7,0,0,1.0,0.31182472989195675,0.3396334007567376
RF00225,retrained,7,7,0,0,1.0,0.11134021606206522,0.11126109598959086
RF00228,published,20,0,20,0,0.0,,
RF00228,retrained,20,0,20,0,0.0,,
RF00232,published,98,98,0,0,1.0,0.04411545032792208,0.05472911365561967
RF00232,retrained,98,98,0,0,1.0,0.14345628450363052,0.1531547328747934
RF00233,published,60,60,0,0,1.0,0.6575697328693507,0.680370880848865
RF00233,retrained,60,60,0,0,1.0,0.5683244638203646,0.5803366876540377
RF00272,published,487,487,0,0,1.0,0.2921744536531057,0.3086581956037496
RF00272,retrained,487,487,0,0,1.0,0.15333800428718897,0.15331424117100623
RF00292,published,22,22,0,0,1.0,0.13636363636363635,0.1448347270081483
RF00292,retrained,22,22,0,0,1.0,0.0688000452706335,0.08598937422938789
RF00294,published,21,21,0,0,1.0,0.0,-0.0004221141377625491
RF00294,retrained,21,21,0,0,1.0,0.0,-0.0006140856525571721
RF00302,published,895,895,0,0,1.0,0.38302445466254076,0.3974715010049602
RF00302,retrained,895,895,0,0,1.0,0.3915298801322535,0.39214335886047763
RF00303,published,772,772,0,0,1.0,0.4844571266358942,0.49854951585966534
RF00303,retrained,772,772,0,0,1.0,0.14256742343118334,0.1437800913822214
RF00304,published,738,738,0,0,1.0,0.41911147421879497,0.44911502141442355
RF00304,retrained,738,738,0,0,1.0,0.37935527017751114,0.3912693197243284
RF00311,published,74,74,0,0,1.0,0.5819116019782327,0.6028581668586372
RF00311,retrained,74,74,0,0,1.0,0.4869405098291965,0.5434643018019387
RF00313,published,16,16,0,0,1.0,0.798416458151113,0.8090294850592623
RF00313,retrained,16,16,0,0,1.0,0.6155373730026273,0.6605173979695842
RF00320,published,12,12,0,0,1.0,0.40852844051373466,0.42081344766471457
RF00320,retrained,12,12,0,0,1.0,0.4100003946497635,0.462176026472753
RF00321,published,5903,5903,0,0,1.0,0.04461445160811105,0.04563706751715606
RF00321,retrained,5903,5903,0,0,1.0,0.02834766959277032,0.029094911168279346
RF00323,published,3,3,0,0,1.0,0.7555555555555555,0.7563854236627506
RF00323,retrained,3,3,0,0,1.0,0.8232323232323232,0.8289968271498015
RF00329,published,104,104,0,0,1.0,0.6416848585143254,0.6507601624890983
RF00329,retrained,104,104,0,0,1.0,0.5035998256598858,0.509456010297354
RF00336,published,23,23,0,0,1.0,0.5265692381433097,0.5547445108331645
RF00336,retrained,23,23,0,0,1.0,0.08089402344110028,0.08111952830346729
RF00338,published,5,5,0,0,1.0,0.5316666666666666,0.5398421265606757
RF00338,retrained,5,5,0,0,1.0,0.4489687154950313,0.4561761159608862
RF00341,published,512,512,0,0,1.0,0.4949176575451603,0.536004418515515
RF00341,retrained,512,512,0,0,1.0,0.4533726782070081,0.4777783093327185
RF00348,published,91,91,0,0,1.0,0.09173683459397747,0.09443372358756055
RF00348,retrained,91,91,0,0,1.0,0.0784375393813015,0.09833742668787401
RF00349,published,602,602,0,0,1.0,0.6408413238989077,0.6582525817916542
RF00349,retrained,602,602,0,0,1.0,0.5704561892446041,0.6262364207364858
RF00355,published,222,222,0,0,1.0,0.2807927131456542,0.2941088662953352
RF00355,retrained,222,222,0,0,1.0,0.37652167698876554,0.4174491007514137
RF00368,published,231,231,0,0,1.0,0.7530444888542047,0.7613101993558932
RF00368,retrained,231,231,0,0,1.0,0.7015257158613226,0.7033718660050342
RF00374,published,44,44,0,0,1.0,0.4429605070829199,0.49233093316526
RF00374,retrained,44,44,0,0,1.0,0.21807177698688596,0.2335744865689736
RF00383,published,196,196,0,0,1.0,0.4315310268547291,0.45004169664447363
RF00383,retrained,196,196,0,0,1.0,0.2630732387937771,0.2637781510759739
RF00384,published,11,11,0,0,1.0,0.6795809704900614,0.6987957141335684
RF00384,retrained,11,11,0,0,1.0,0.45458718376265944,0.4676652530223682
RF00389,published,41,41,0,0,1.0,0.7598258598711345,0.7786334261699762
RF00389,retrained,41,41,0,0,1.0,0.19687774843131833,0.2452877314927457
RF00393,published,1221,1221,0,0,1.0,0.24578512292657279,0.2745282722426299
RF00393,retrained,1221,1221,0,0,1.0,0.2706718512001738,0.27400607116825826
RF00403,published,557,557,0,0,1.0,0.5932672582806772,0.5977555256890431
RF00403,retrained,557,557,0,0,1.0,0.5231389317450316,0.5264709743643053
RF00420,published,726,726,0,0,1.0,0.4913137561021006,0.5040773723970654
RF00420,retrained,726,726,0,0,1.0,0.34274436923029994,0.345897849356492
RF00421,published,528,528,0,0,1.0,0.4697461332804707,0.4794440241686039
RF00421,retrained,528,528,0,0,1.0,0.4303609179257761,0.4363998430399047
RF00424,published,679,679,0,0,1.0,0.5850143830445969,0.6009124773696438
RF00424,retrained,679,679,0,0,1.0,0.3679089857416204,0.37034913957995313
RF00427,published,354,354,0,0,1.0,0.4424329441181058,0.4620653914931135
RF00427,retrained,354,354,0,0,1.0,0.398877792492711,0.4039241855769901
RF00434,published,28,28,0,0,1.0,0.4992633271715228,0.5503731255862137
RF00434,retrained,28,28,0,0,1.0,0.32434135182763585,0.3519888176044166
RF00448,published,8,8,0,0,1.0,0.5642194045428935,0.5676148871031309
RF00448,retrained,8,8,0,0,1.0,0.11117532385138018,0.10995926018720671
RF00449,published,112,111,1,0,0.9910714285714286,0.4135229047544153,0.41800556820606716
RF00449,retrained,112,111,1,0,0.9910714285714286,0.0691136919887776,0.06953141256907808
RF00457,published,93,93,0,0,1.0,0.5019413966658837,0.5364614976356648
RF00457,retrained,93,93,0,0,1.0,0.30858175434402857,0.31551966406406123
RF00459,published,2777,2777,0,0,1.0,0.19456528963320255,0.2080206105292781
RF00459,retrained,2777,2777,0,0,1.0,0.07799140239959065,0.07865033476854415
RF00460,published,344,344,0,0,1.0,0.7987559276910481,0.8087353157874971
RF00460,retrained,344,344,0,0,1.0,0.2613199245339825,0.2736182978192525
RF00463,published,18,18,0,0,1.0,0.23269385100799397,0.2680243942256618
RF00463,retrained,18,18,0,0,1.0,0.07979911986260405,0.09453192723638179
RF00470,published,29,29,0,0,1.0,0.6189832390447506,0.6208762418209555
RF00470,retrained,29,29,0,0,1.0,0.3396071434155516,0.3399224127812206
RF00484,published,66,66,0,0,1.0,0.4826731887628721,0.5265565110441037
RF00484,retrained,66,66,0,0,1.0,0.1878164715994981,0.19368855320499073
RF00495,published,65,65,0,0,1.0,0.011996878045127106,0.0166577435917684
RF00495,retrained,65,65,0,0,1.0,0.025847814568002617,0.02769248918842754
RF00504,published,25727,25727,0,0,1.0,0.6828970465071732,0.6908287556725791
RF00504,retrained,25727,25727,0,0,1.0,0.3728282685922684,0.3774248344374294
RF00520,published,197,197,0,0,1.0,0.2838632134403203,0.3087721211671927
RF00520,retrained,197,197,0,0,1.0,0.195593724410181,0.20030742223363526
RF00522,published,1444,1444,0,0,1.0,0.7064894765898924,0.7147739421215725
RF00522,retrained,1444,1444,0,0,1.0,0.43523065613256323,0.4433348322590523
RF00533,published,38,38,0,0,1.0,0.04473684210526316,0.05065669627481514
RF00533,retrained,38,38,0,0,1.0,0.10388811942136042,0.12253276812938708
RF00536,published,43,43,0,0,1.0,0.08903654485049833,0.09327814360564302
RF00536,retrained,43,43,0,0,1.0,0.2265292125415245,0.2413986361619309
RF00537,published,46,46,0,0,1.0,0.17603917821309126,0.18162410292315626
RF00537,retrained,46,46,0,0,1.0,0.1324208842936128,0.1575398016535886
RF00538,published,54,54,0,0,1.0,0.49856897965773106,0.519738524254764
RF00538,retrained,54,54,0,0,1.0,0.05888239695429238,0.05976468819104509
RF00541,published,16,16,0,0,1.0,0.2985434934105702,0.31110806232692073
RF00541,retrained,16,16,0,0,1.0,0.16305101862722293,0.16353702967369838
RF00549,published,120,10,110,0,0.08333333333333333,0.04796431995051723,0.06143657428562453
RF00549,retrained,120,10,110,0,0.08333333333333333,0.09720532963280895,0.09749004769163058
RF00550,published,46,46,0,0,1.0,0.44571162550564764,0.46020646359644823
RF00550,retrained,46,46,0,0,1.0,0.0567346126044668,0.06277291418293468
RF00559,published,2354,2354,0,0,1.0,0.36443304554362116,0.39544398650992363
RF00559,retrained,2354,2354,0,0,1.0,0.32377776340121117,0.3331125040390531
RF00582,published,702,702,0,0,1.0,0.5607276947859382,0.5813842265941586
RF00582,retrained,702,702,0,0,1.0,0.38100940306642084,0.38454461904891735
RF00614,published,1555,1555,0,0,1.0,0.38208587144458206,0.4030769711968421
RF00614,retrained,1555,1555,0,0,1.0,0.34279049824510816,0.34436505630673037
RF00616,published,148,148,0,0,1.0,0.809985777193884,0.8147469849963759
RF00616,retrained,148,148,0,0,1.0,0.7652225788016693,0.7718871024499578
RF00620,published,51,51,0,0,1.0,0.5508903624650189,0.5685256690088757
RF00620,retrained,51,51,0,0,1.0,0.5537027419925095,0.5532785056891404
RF00621,published,70,70,0,0,1.0,0.237313920196635,0.24938561178434648
RF00621,retrained,70,70,0,0,1.0,0.1366451998250922,0.137947494178653
RF00630,published,854,854,0,0,1.0,0.829636474136029,0.8359983123693959
RF00630,retrained,854,854,0,0,1.0,0.8070157091052875,0.8102828865058656
RF00635,published,126,126,0,0,1.0,0.0,0.0
RF00635,retrained,126,126,0,0,1.0,0.0,0.0
RF00636,published,492,492,0,0,1.0,0.4038190951062803,0.4187235581261389
RF00636,retrained,492,492,0,0,1.0,0.07924969160477023,0.07862921932682114
RF00652,published,977,977,0,0,1.0,0.0,0.0
RF00652,retrained,977,977,0,0,1.0,0.0,0.0
RF00782,published,2984,2984,0,0,1.0,0.05090815644677326,0.05532498655224301
RF00782,retrained,2984,2984,0,0,1.0,0.04408160786761287,0.04418247594275028
RF00807,published,17,17,0,0,1.0,0.7255462742896543,0.7348912665513757
RF00807,retrained,17,17,0,0,1.0,0.6143135735510142,0.6221610727065692
RF00940,published,4,4,0,0,1.0,0.6019841269841271,0.6005174099916025
RF00940,retrained,4,4,0,0,1.0,0.3040509259259259,0.31032796948619445
RF00957,published,54,54,0,0,1.0,0.47442482874210473,0.4901167414080771
RF00957,retrained,54,54,0,0,1.0,0.42310775856926663,0.4280629144901649
RF00999,published,5,5,0,0,1.0,0.4542114695340501,0.4725796249425077
RF00999,retrained,5,5,0,0,1.0,0.44016492298750365,0.4356445859537028
RF01032,published,11,11,0,0,1.0,0.5878389647870167,0.6177272803744672
RF01032,retrained,11,11,0,0,1.0,0.6291165289421715,0.6339100287244833
RF01051,published,22210,22210,0,0,1.0,0.753680476246396,0.7665052758846075
RF01051,retrained,22210,22210,0,0,1.0,0.4690988750973447,0.48275179475128494
RF01053,published,2,2,0,0,1.0,0.9415598066007989,0.9418213288412907
RF01053,retrained,2,2,0,0,1.0,0.681159420289855,0.6804457313110871
RF01055,published,4355,4355,0,0,1.0,0.5428403412922819,0.571794040385884
RF01055,retrained,4355,4355,0,0,1.0,0.4283515829520685,0.439173368519966
RF01057,published,4964,4964,0,0,1.0,0.7257452871298871,0.7342427555087998
RF01057,retrained,4964,4964,0,0,1.0,0.37763434632363374,0.38378919864163613
RF01073,published,1356,1356,0,0,1.0,0.1371347777124603,0.14322602114841484
RF01073,retrained,1356,1356,0,0,1.0,0.3219996635757637,0.32437092105045373
RF01076,published,3,3,0,0,1.0,0.8444414156558085,0.848999385041476
RF01076,retrained,3,3,0,0,1.0,0.6394993894993894,0.6406104162787006
RF01088,published,3,3,0,0,1.0,0.693032212885154,0.6930794328864979
RF01088,retrained,3,3,0,0,1.0,0.49885057471264366,0.509062429405079
RF01090,published,33,33,0,0,1.0,0.5473360671488403,0.5637878099279225
RF01090,retrained,33,33,0,0,1.0,0.4668707001930097,0.47421137335910724
RF01092,published,1,1,0,0,1.0,0.2857142857142857,0.2829715539534519
RF01092,retrained,1,1,0,0,1.0,0.6666666666666666,0.6823245000192453
RF01094,published,2,2,0,0,1.0,0.8333333333333333,0.8532711328789757
RF01094,retrained,2,2,0,0,1.0,0.48221670802315963,0.5198582414144884
RF01096,published,2,2,0,0,1.0,0.9473684210526315,0.9483676483194755
RF01096,retrained,2,2,0,0,1.0,0.9206349206349206,0.9234861824456944
RF01097,published,1799,1799,0,0,1.0,0.48040470032400384,0.48819723767965906
RF01097,retrained,1799,1799,0,0,1.0,0.4002203594629174,0.4104037132808652
RF01098,published,4,4,0,0,1.0,0.16666666666666666,0.16647890026198386
RF01098,retrained,4,4,0,0,1.0,0.08333333333333333,0.10991408263577106
RF01103,published,2,2,0,0,1.0,1.0,1.0
RF01103,retrained,2,2,0,0,1.0,0.8012820512820513,0.8153253123305537
RF01105,published,1,1,0,0,1.0,0.6666666666666666,0.7030194245105843
RF01105,retrained,1,1,0,0,1.0,0.6153846153846154,0.6618461647704288
RF01108,published,1,1,0,0,1.0,0.0,-0.013953639304648689
RF01108,retrained,1,1,0,0,1.0,0.6666666666666666,0.6662862767969749
RF01113,published,3,3,0,0,1.0,0.0,-0.009256135126674976
RF01113,retrained,3,3,0,0,1.0,0.0,-0.014947239058919698
RF01116,published,550,550,0,0,1.0,0.8446543916550767,0.8497600887165689
RF01116,retrained,550,550,0,0,1.0,0.870961569349117,0.8750392779175657
RF01146,published,2,2,0,0,1.0,0.0,0.0
RF01146,retrained,2,2,0,0,1.0,0.0,0.0
RF01151,published,95,95,0,0,1.0,0.0,0.0
RF01151,retrained,95,95,0,0,1.0,0.0,0.0
RF01155,published,357,357,0,0,1.0,0.0,0.0
RF01155,retrained,357,357,0,0,1.0,0.0,0.0
RF01161,published,300,300,0,0,1.0,0.0,0.0
RF01161,retrained,300,300,0,0,1.0,0.0,0.0
RF01163,published,227,227,0,0,1.0,0.0,0.0
RF01163,retrained,227,227,0,0,1.0,0.0,0.0
RF01167,published,9,9,0,0,1.0,0.0,-0.001655100132101858
RF01167,retrained,9,9,0,0,1.0,0.18503160257546222,0.2051789149064186
RF01174,published,109,109,0,0,1.0,0.0,0.0
RF01174,retrained,109,109,0,0,1.0,0.0,0.0
RF01180,published,36,36,0,0,1.0,0.4760575542054028,0.5176979809132038
RF01180,retrained,36,36,0,0,1.0,0.3390127922833016,0.3515053413404062
RF01193,published,359,359,0,0,1.0,0.4790670632145883,0.5247516315292091
RF01193,retrained,359,359,0,0,1.0,0.4282046972361843,0.5134843892948375
RF01205,published,5,5,0,0,1.0,0.31333333333333335,0.3326997991999684
RF01205,retrained,5,5,0,0,1.0,0.21084797555385792,0.27564654757369084
RF01206,published,538,538,0,0,1.0,0.3871168239886068,0.41151732434885446
RF01206,retrained,538,538,0,0,1.0,0.3314380250080827,0.3394809526231743
RF01210,published,13452,13452,0,0,1.0,0.0,0.0
RF01210,retrained,13452,13452,0,0,1.0,0.0,0.0
RF01216,published,45,45,0,0,1.0,0.1580394913728247,0.18010144817306883
RF01216,retrained,45,45,0,0,1.0,0.13322939529816485,0.20793870873366613
RF01219,published,1696,1696,0,0,1.0,0.20567604915097798,0.22233552160332032
RF01219,retrained,1696,1696,0,0,1.0,0.09770998759404774,0.09696545779569912
RF01220,published,459,459,0,0,1.0,0.44300479313883595,0.4582825663515215
RF01220,retrained,459,459,0,0,1.0,0.4048630911961118,0.40775998561118415
RF01227,published,832,832,0,0,1.0,0.39650616780399217,0.418852048745415
RF01227,retrained,832,832,0,0,1.0,0.28930999571918503,0.2981498799906119
RF01228,published,421,421,0,0,1.0,0.48790715516882566,0.5013947814947212
RF01228,retrained,421,421,0,0,1.0,0.33506133764977364,0.336199298445062
RF01232,published,19,19,0,0,1.0,0.16510039667934406,0.18090852492552748
RF01232,retrained,19,19,0,0,1.0,0.047208931419457735,0.049860933776908284
RF01237,published,31,31,0,0,1.0,0.5585290956461263,0.5698320033284074
RF01237,retrained,31,31,0,0,1.0,0.4410759671387332,0.4426842015674022
RF01240,published,34,34,0,0,1.0,0.5155745503342386,0.5225478288448749
RF01240,retrained,34,34,0,0,1.0,0.30376972711055084,0.30791527045141787
RF01245,published,9,9,0,0,1.0,0.6835813328019941,0.7025294266928256
RF01245,retrained,9,9,0,0,1.0,0.3866843014582067,0.39117588546575205
RF01246,published,6,6,0,0,1.0,0.5876824440790941,0.5916333498872488
RF01246,retrained,6,6,0,0,1.0,0.43929294570730804,0.4410743112001923
RF01247,published,151,151,0,0,1.0,0.24961279985955556,0.2636484529695542
RF01247,retrained,151,151,0,0,1.0,0.22432407423660775,0.22615546336323672
RF01248,published,87,87,0,0,1.0,0.4426928686246998,0.46090507436315264
RF01248,retrained,87,87,0,0,1.0,0.30287515660866593,0.3046078851007774
RF01252,published,79,79,0,0,1.0,0.3435170630318352,0.3592194289142263
RF01252,retrained,79,79,0,0,1.0,0.26383560862543626,0.2664588910838673
RF01254,published,42,42,0,0,1.0,0.24837940279458076,0.2581631946978832
RF01254,retrained,42,42,0,0,1.0,0.196059956574901,0.1963835393116048
RF01260,published,27,27,0,0,1.0,0.3668595369484868,0.3919647103257459
RF01260,retrained,27,27,0,0,1.0,0.2390680961886691,0.2389780152937888
RF01269,published,389,389,0,0,1.0,0.2719876285676885,0.2876188046594672
RF01269,retrained,389,389,0,0,1.0,0.3450807562988309,0.34944970864574276
RF01302,published,672,672,0,0,1.0,0.541536692465966,0.5594692199477889
RF01302,retrained,672,672,0,0,1.0,0.4915121671472524,0.564611252183162
RF01315,published,464,464,0,0,1.0,0.16541949429880462,0.18091372682119475
RF01315,retrained,464,464,0,0,1.0,0.3420542570952588,0.341809640924443
RF01316,published,125,125,0,0,1.0,0.06611428571428572,0.07084512017074839
RF01316,retrained,125,125,0,0,1.0,0.1570444666444666,0.15767189529184578
RF01319,published,57,57,0,0,1.0,0.633077546235441,0.6577103180764226
RF01319,retrained,57,57,0,0,1.0,0.5790603159024216,0.6219400660617229
RF01320,published,159,159,0,0,1.0,0.3886065716254394,0.3997945488959639
RF01320,retrained,159,159,0,0,1.0,0.034420394215066805,0.0297330408902634
RF01327,published,13,13,0,0,1.0,0.0,0.0
RF01327,retrained,13,13,0,0,1.0,0.0,0.0
RF01332,published,9,9,0,0,1.0,0.7955229955229955,0.8107754052581352
RF01332,retrained,9,9,0,0,1.0,0.2769195716564138,0.271580495616002
RF01337,published,101,101,0,0,1.0,0.25421893837735426,0.2570747170349478
RF01337,retrained,101,101,0,0,1.0,0.1095860135464096,0.10090111200486375
RF01339,published,115,115,0,0,1.0,0.39994478951000617,0.48790541451783837
RF01339,retrained,115,115,0,0,1.0,0.6849619945272113,0.7179355674005321
RF01341,published,4,4,0,0,1.0,0.3214285714285714,0.3504590000317775
RF01341,retrained,4,4,0,0,1.0,0.0,-0.004232558907537411
RF01348,published,5,5,0,0,1.0,0.2,0.19679291103480676
RF01348,retrained,5,5,0,0,1.0,0.16,0.15742983431301963
RF01349,published,3,3,0,0,1.0,0.6312636165577342,0.6369070478695588
RF01349,retrained,3,3,0,0,1.0,0.6621285316937491,0.6580527776083575
RF01352,published,54,54,0,0,1.0,0.0,0.0
RF01352,retrained,54,54,0,0,1.0,0.0,0.0
RF01353,published,13,13,0,0,1.0,0.2446886446886447,0.26197733857027666
RF01353,retrained,13,13,0,0,1.0,0.0912087912087912,0.09271893869396232
RF01355,published,5,5,0,0,1.0,0.25555555555555554,0.27324943427189874
RF01355,retrained,5,5,0,0,1.0,0.13333333333333333,0.13868509211608768
RF01360,published,4,4,0,0,1.0,0.95,0.953815567360517
RF01360,retrained,4,4,0,0,1.0,0.8373015873015873,0.8542714171111683
RF01364,published,2,2,0,0,1.0,0.45454545454545453,0.4542597032293678
RF01364,retrained,2,2,0,0,1.0,0.0,-0.0018486846666163391
RF01365,published,1,1,0,0,1.0,0.8571428571428571,0.8556254064600043
RF01365,retrained,1,1,0,0,1.0,0.8333333333333334,0.8438746866143398
RF01366,published,6,6,0,0,1.0,0.9080882352941178,0.9113350849958456
RF01366,retrained,6,6,0,0,1.0,0.7549707602339181,0.7537886529703274
RF01371,published,12,12,0,0,1.0,0.06944444444444445,0.06418848134613235
RF01371,retrained,12,12,0,0,1.0,0.25168650793650793,0.25793966652935524
RF01377,published,1,1,0,0,1.0,0.0,0.0
RF01377,retrained,1,1,0,0,1.0,0.0,-0.006760600502665283
RF01378,published,2,2,0,0,1.0,0.5,0.4971718185123501
RF01378,retrained,2,2,0,0,1.0,0.3375,0.33761919238618254
RF01381,published,20,20,0,0,1.0,0.9597222222222224,0.9617319394395037
RF01381,retrained,20,20,0,0,1.0,0.7963702963702965,0.8106149109634128
RF01385,published,159,159,0,0,1.0,0.12257226990123299,0.13440225339829698
RF01385,retrained,159,159,0,0,1.0,0.08252299949962764,0.08218252136870195
RF01392,published,18,18,0,0,1.0,0.7430407950290989,0.7535378537406908
RF01392,retrained,18,18,0,0,1.0,0.057817560861039126,0.056126505778400025
RF01396,published,547,547,0,0,1.0,0.3467263945522095,0.35796983490191664
RF01396,retrained,547,547,0,0,1.0,0.08154514255643965,0.08252029390978502
RF01398,published,8,8,0,0,1.0,0.9009752461133674,0.9034034770952639
RF01398,retrained,8,8,0,0,1.0,0.4049279702699001,0.42078311673964097
RF01399,published,11,11,0,0,1.0,0.10742423553592519,0.13958624618765003
RF01399,retrained,11,11,0,0,1.0,0.19558953618456945,0.21397894280339444
RF01404,published,2,2,0,0,1.0,0.9827586206896552,0.9829607207919985
RF01404,retrained,2,2,0,0,1.0,0.3598014888337469,0.3594287216164158
RF01406,published,14,14,0,0,1.0,0.803733128109177,0.8098344509331213
RF01406,retrained,14,14,0,0,1.0,0.4926911587325617,0.4932615979616206
RF01410,published,1334,1334,0,0,1.0,0.4299199662943073,0.4530394793922499
RF01410,retrained,1334,1334,0,0,1.0,0.35070079777630914,0.35923545111732946
RF01411,published,591,591,0,0,1.0,0.5803184315032355,0.6075648612628561
RF01411,retrained,591,591,0,0,1.0,0.4701123902585719,0.4776152063662555
RF01414,published,131,131,0,0,1.0,0.5022597581533368,0.5072131464057928
RF01414,retrained,131,131,0,0,1.0,0.453564733884612,0.4610577923228209
RF01440,published,3,3,0,0,1.0,0.6056214317083882,0.6091604077979468
RF01440,retrained,3,3,0,0,1.0,0.32577725862211365,0.32690554295565616
RF01448,published,2,2,0,0,1.0,0.6964285714285714,0.69884022641353
RF01448,retrained,2,2,0,0,1.0,0.34596211365902296,0.35366003697001225
RF01451,published,1,1,0,0,1.0,1.0,1.0
RF01451,retrained,1,1,0,0,1.0,0.2608695652173913,0.2615741814962317
RF01452,published,5,5,0,0,1.0,0.44716113830792265,0.47163416619307397
RF01452,retrained,5,5,0,0,1.0,0.578224957499284,0.5812002233150958
RF01453,published,3,3,0,0,1.0,0.8711321441572624,0.8809067134500301
RF01453,retrained,3,3,0,0,1.0,0.3836129148629149,0.4059738775965244
RF01454,published,3,3,0,0,1.0,0.9213461902060881,0.9226388207853048
RF01454,retrained,3,3,0,0,1.0,0.4113029827315542,0.41164022377455906
